step,pwm_l,pwm_r,compensation,enc_l,enc_r
440,-26.0000,-56.0000,-30.0000,134.2467
441,-26.9000,-56.9000,-30.0000,134.0861
442,-27.8000,-57.8000,-30.0000,133.9485
443,-28.7000,-58.7000,-30.0000,133.8109
444,-29.6000,-59.6000,-30.0000,133.6504
445,-30.5000,-60.5000,-30.0000,133.5128
446,-31.4000,-61.4000,-30.0000,133.3523
447,-32.3000,-62.3000,-30.0000,133.1917
448,-33.2000,-63.2000,-30.0000,133.0312
449,-34.1000,-64.1000,-30.0000,132.8477
450,-35.0000,-65.0000,-30.0000,132.6872
451,-35.9000,-65.9000,-30.0000,132.5266
452,-36.8000,-66.8000,-30.0000,132.3432
453,-37.7000,-67.7000,-30.0000,132.1597
454,-38.6000,-68.6000,-30.0000,131.9762
455,-39.5000,-69.5000,-30.0000,131.7928
456,-40.4000,-70.4000,-30.0000,131.6093
457,-41.3000,-71.3000,-30.0000,131.4258
458,-42.2000,-72.2000,-30.0000,131.2194
459,-43.1000,-73.1000,-30.0000,131.0359
460,-44.0000,-74.0000,-30.0000,130.8295
461,-44.9000,-74.9000,-30.0000,130.6231
462,-45.8000,-75.8000,-30.0000,130.4167
463,-46.7000,-76.7000,-30.0000,130.2103
464,-47.6000,-77.6000,-30.0000,130.0039
465,-48.5000,-78.5000,-30.0000,129.7975
466,-49.4000,-79.4000,-30.0000,129.5682
467,-50.3000,-80.3000,-30.0000,129.3618
468,-51.2000,-81.2000,-30.0000,129.1324
469,-52.1000,-82.1000,-30.0000,128.9031
470,-53.0000,-83.0000,-30.0000,128.6737
471,-53.9000,-83.9000,-30.0000,128.4444
472,-54.8000,-84.8000,-30.0000,128.2151
473,-55.7000,-85.7000,-30.0000,127.9628
474,-56.6000,-86.6000,-30.0000,127.7335
475,-57.5000,-87.5000,-30.0000,127.4812
476,-58.4000,-88.4000,-30.0000,127.2289
477,-59.3000,-89.3000,-30.0000,126.9766
478,-60.2000,-90.2000,-30.0000,126.7244
479,-61.1000,-91.1000,-30.0000,126.4721
480,-62.0000,-92.0000,-30.0000,126.2198
481,-62.9000,-92.9000,-30.0000,125.9446
482,-63.8000,-93.8000,-30.0000,125.6923
483,-64.7000,-94.7000,-30.0000,125.4171
484,-65.6000,-95.6000,-30.0000,125.1419
485,-66.5000,-96.5000,-30.0000,124.8667
486,-67.4000,-97.4000,-30.0000,124.5686
487,-68.3000,-98.3000,-30.0000,124.2934
488,-69.2000,-99.2000,-30.0000,124.0182
489,-70.1000,-100.1000,-30.0000,123.7200
490,-71.0000,-101.0000,-30.0000,123.4219
491,-71.9000,-101.9000,-30.0000,123.1467
492,-72.8000,-102.8000,-30.0000,122.8256
493,-73.7000,-103.7000,-30.0000,122.5274
494,-74.6000,-104.6000,-30.0000,122.2293
495,-75.5000,-105.5000,-30.0000,121.9082
496,-76.4000,-106.4000,-30.0000,121.6101
497,-77.3000,-107.3000,-30.0000,121.2890
498,-78.2000,-108.2000,-30.0000,120.9679
499,-79.1000,-109.1000,-30.0000,120.6469
